strategy,asset,target_utc,block,block_hash,block_utc,status,start_quantity,end_quantity,end_usd,net_return_fraction,versus_hold_usd,gas_usd,accounting_usd,route,note
hold-USD,USD,2022-02-01T00:00:00+00:00,14116761,0x4a5a96b90503c3033b494fe07306a6de18ce0ca3833cac7ad336993a64aa9ce0,2022-02-01T00:00:00+00:00,complete,9986.63631,9986.63631,9997.566075183524558702835,-0.0002433924816475441297165,0,0,9997.566075183524558702835,[],
hold-USD,USD,2022-03-01T00:00:00+00:00,14297758,0x3d75edc45b9dcab8bf1196fabcecdcf22c9289d02eedfe1416731fd751eca9b3,2022-02-28T23:59:58+00:00,complete,9986.63631,9986.63631,9991.635394944940106154372,-0.0008364605055059893845628,0,0,9991.635394944940106154372,[],
hold-USD,USD,2022-04-01T00:00:00+00:00,14497033,0xba079017e34778e071d26698d4cd9a64689487ac91218836ef5d608ec392b3ee,2022-03-31T23:59:56+00:00,complete,9986.63631,9986.63631,10061.93425338937474864428,0.006193425338937474864428,0,0,10061.93425338937474864428,[],
hold-BTC,BTC,2022-02-01T00:00:00+00:00,14116761,0x4a5a96b90503c3033b494fe07306a6de18ce0ca3833cac7ad336993a64aa9ce0,2022-02-01T00:00:00+00:00,complete,0.21530188,0.21530188,8295.1228361937413489060,-0.1704877163806258651094,0,0,8295.1228361937413489060,[],
hold-BTC,BTC,2022-03-01T00:00:00+00:00,14297758,0x3d75edc45b9dcab8bf1196fabcecdcf22c9289d02eedfe1416731fd751eca9b3,2022-02-28T23:59:58+00:00,complete,0.21530188,0.21530188,9301.6758348951097052312,-0.06983241651048902947688,0,0,9301.6758348951097052312,[],
hold-BTC,BTC,2022-04-01T00:00:00+00:00,14497033,0xba079017e34778e071d26698d4cd9a64689487ac91218836ef5d608ec392b3ee,2022-03-31T23:59:56+00:00,complete,0.21530188,0.21530188,9809.7767644283970023136,-0.01902232355716029976864,0,0,9809.7767644283970023136,[],
hold-ETH,ETH,2022-02-01T00:00:00+00:00,14116761,0x4a5a96b90503c3033b494fe07306a6de18ce0ca3833cac7ad336993a64aa9ce0,2022-02-01T00:00:00+00:00,complete,2.707209549056973607,2.707209549056973607,7265.7556287922677588906870054699586,-0.27342443712077322411093129945300414,0,0,7265.7556287922677588906870054699586,[],
hold-ETH,ETH,2022-03-01T00:00:00+00:00,14297758,0x3d75edc45b9dcab8bf1196fabcecdcf22c9289d02eedfe1416731fd751eca9b3,2022-02-28T23:59:58+00:00,complete,2.707209549056973607,2.707209549056973607,7903.143198792660304114561205608406,-0.2096856801207339695885438794391594,0,0,7903.143198792660304114561205608406,[],
hold-ETH,ETH,2022-04-01T00:00:00+00:00,14497033,0xba079017e34778e071d26698d4cd9a64689487ac91218836ef5d608ec392b3ee,2022-03-31T23:59:56+00:00,complete,2.707209549056973607,2.707209549056973607,8888.5888078560811382633736693435999,-0.11114111921439188617366263306564001,0,0,8888.5888078560811382633736693435999,[],
hold-CRV,CRV,2022-02-01T00:00:00+00:00,14116761,0x4a5a96b90503c3033b494fe07306a6de18ce0ca3833cac7ad336993a64aa9ce0,2022-02-01T00:00:00+00:00,complete,1868.0817199810281463,1868.0817199810281463,6156.4066693132905555826059422525484,-0.38435933306867094444173940577474516,0,0,6156.4066693132905555826059422525484,[],
hold-CRV,CRV,2022-03-01T00:00:00+00:00,14297758,0x3d75edc45b9dcab8bf1196fabcecdcf22c9289d02eedfe1416731fd751eca9b3,2022-02-28T23:59:58+00:00,complete,1868.0817199810281463,1868.0817199810281463,4504.34600693849184709579775400128108,-0.549565399306150815290420224599871892,0,0,4504.34600693849184709579775400128108,[],
hold-CRV,CRV,2022-04-01T00:00:00+00:00,14497033,0xba079017e34778e071d26698d4cd9a64689487ac91218836ef5d608ec392b3ee,2022-03-31T23:59:56+00:00,complete,1868.0817199810281463,1868.0817199810281463,4911.5332444551666884115720569408547,-0.50884667555448333115884279430591453,0,0,4911.5332444551666884115720569408547,[],
cash-USD,cash,2022-02-01T00:00:00+00:00,14116761,0x4a5a96b90503c3033b494fe07306a6de18ce0ca3833cac7ad336993a64aa9ce0,2022-02-01T00:00:00+00:00,complete,10000,10000,10000,0,0,0,10000,[],
cash-USD,cash,2022-03-01T00:00:00+00:00,14297758,0x3d75edc45b9dcab8bf1196fabcecdcf22c9289d02eedfe1416731fd751eca9b3,2022-02-28T23:59:58+00:00,complete,10000,10000,10000,0,0,0,10000,[],
cash-USD,cash,2022-04-01T00:00:00+00:00,14497033,0xba079017e34778e071d26698d4cd9a64689487ac91218836ef5d608ec392b3ee,2022-03-31T23:59:56+00:00,complete,10000,10000,10000,0,0,0,10000,[],
curve-3pool-lp,USD,2022-02-01T00:00:00+00:00,14116761,0x4a5a96b90503c3033b494fe07306a6de18ce0ca3833cac7ad336993a64aa9ce0,2022-02-01T00:00:00+00:00,complete,9986.63631,9851.502916,9862.2847859143843624379060,-0.0137715214085615637562094,-135.2812892691401962649290,135.934714878525992946782689138628,,[],
curve-3pool-lp,USD,2022-03-01T00:00:00+00:00,14297758,0x3d75edc45b9dcab8bf1196fabcecdcf22c9289d02eedfe1416731fd751eca9b3,2022-02-28T23:59:58+00:00,complete,9986.63631,9875.755612,9880.6991925678055141228944,-0.01193008074321944858771056,-110.9362023771345920314776,113.272086172706394306521866816374,,[],
curve-3pool-lp,USD,2022-04-01T00:00:00+00:00,14497033,0xba079017e34778e071d26698d4cd9a64689487ac91218836ef5d608ec392b3ee,2022-03-31T23:59:56+00:00,complete,9986.63631,9897.45329,9972.07880497776540708052,-0.002792119502223459291948,-89.85544841160934156376,93.8795559690644648304901888212174,,[],
curve-3pool-lp,BTC,2022-02-01T00:00:00+00:00,14116761,0x4a5a96b90503c3033b494fe07306a6de18ce0ca3833cac7ad336993a64aa9ce0,2022-02-01T00:00:00+00:00,complete,0.21530188,0.25005801,9634.2024933742470625995,-0.03657975066257529374005,1339.0796571805057136935,273.0201914565601625671391802728904,,"[""approval"", ""USDC -> WBTC (Uniswap V3 fee=3000 router=0xE592427A0AEce92De3Edee1F18E0157C05861564)""]",
curve-3pool-lp,BTC,2022-03-01T00:00:00+00:00,14297758,0x3d75edc45b9dcab8bf1196fabcecdcf22c9289d02eedfe1416731fd751eca9b3,2022-02-28T23:59:58+00:00,complete,0.21530188,0.22433617,9691.9837921615977668258,-0.03080162078384022331742,390.3079572664880615946,216.696044747637142334267097469962,,"[""approval"", ""USDC -> WBTC (Uniswap V3 fee=3000 router=0xE592427A0AEce92De3Edee1F18E0157C05861564)""]",
curve-3pool-lp,BTC,2022-04-01T00:00:00+00:00,14497033,0xba079017e34778e071d26698d4cd9a64689487ac91218836ef5d608ec392b3ee,2022-03-31T23:59:56+00:00,complete,0.21530188,0.21442126,9769.6531685996428132272,-0.02303468314003571867728,-40.1235958287541890864,175.789360565355798626036426569437,,"[""approval"", ""USDC -> WBTC (Uniswap V3 fee=3000 router=0xE592427A0AEce92De3Edee1F18E0157C05861564)""]",
curve-3pool-lp,ETH,2022-02-01T00:00:00+00:00,14116761,0x4a5a96b90503c3033b494fe07306a6de18ce0ca3833cac7ad336993a64aa9ce0,2022-02-01T00:00:00+00:00,complete,2.707209549056973607,3.587782799710558708,9629.0858167819167923206969327341784,-0.03709141832180832076793030672658216,2363.3301879896490334300099272642198,291.559698343906234689128109003863,,"[""approval"", ""USDC -> WETH (Uniswap V3 fee=500 router=0xE592427A0AEce92De3Edee1F18E0157C05861564)"", ""unwrap WETH""]",
curve-3pool-lp,ETH,2022-03-01T00:00:00+00:00,14297758,0x3d75edc45b9dcab8bf1196fabcecdcf22c9289d02eedfe1416731fd751eca9b3,2022-02-28T23:59:58+00:00,complete,2.707209549056973607,3.322669525842470115,9699.852408597172677386114774210670,-0.030014759140282732261388522578933,1796.709209804512373271553568602264,234.424314249714215825811097219835,,"[""approval"", ""USDC -> WETH (Uniswap V3 fee=500 router=0xE592427A0AEce92De3Edee1F18E0157C05861564)"", ""unwrap WETH""]",
curve-3pool-lp,ETH,2022-04-01T00:00:00+00:00,14497033,0xba079017e34778e071d26698d4cd9a64689487ac91218836ef5d608ec392b3ee,2022-03-31T23:59:56+00:00,complete,2.707209549056973607,2.974629498934211387,9766.6094894484043504846731131805459,-0.02333905105515956495153268868194541,878.0206815923232122212994438369460,188.9595278498824957588195972823766,,"[""approval"", ""USDC -> WETH (Uniswap V3 fee=500 router=0xE592427A0AEce92De3Edee1F18E0157C05861564)"", ""unwrap WETH""]",
curve-3pool-lp,CRV,2022-02-01T00:00:00+00:00,14116761,0x4a5a96b90503c3033b494fe07306a6de18ce0ca3833cac7ad336993a64aa9ce0,2022-02-01T00:00:00+00:00,complete,1868.0817199810281463,2846.47978440446745954,9380.79257525794531019987479039312872,-0.061920742474205468980012520960687128,3224.38590594465475461726884814058032,386.5189287562020692071210509114718,,"[""approval"", ""USDC -> WETH (Uniswap V3 fee=500 router=0xE592427A0AEce92De3Edee1F18E0157C05861564)"", ""approval"", ""WETH -> CRV (Uniswap V3 fee=10000 router=0xE592427A0AEce92De3Edee1F18E0157C05861564)""]",
curve-3pool-lp,CRV,2022-03-01T00:00:00+00:00,14297758,0x3d75edc45b9dcab8bf1196fabcecdcf22c9289d02eedfe1416731fd751eca9b3,2022-02-28T23:59:58+00:00,complete,1868.0817199810281463,3885.967934007696056477,9369.9028042608066174865759754394464932,-0.06300971957391933825134240245605535068,4865.5567973223147703907782214381654132,308.138300482950092116899654027953,,"[""approval"", ""USDC -> WETH (Uniswap V3 fee=500 router=0xE592427A0AEce92De3Edee1F18E0157C05861564)"", ""approval"", ""WETH -> CRV (Uniswap V3 fee=10000 router=0xE592427A0AEce92De3Edee1F18E0157C05861564)""]",
curve-3pool-lp,CRV,2022-04-01T00:00:00+00:00,14497033,0xba079017e34778e071d26698d4cd9a64689487ac91218836ef5d608ec392b3ee,2022-03-31T23:59:56+00:00,complete,1868.0817199810281463,3615.252299121591974563,9505.168678814010378304839747716352447,-0.0494831321185989621695160252283647553,4593.635434358843689893267690775497747,246.3615046149815912810078099038566,,"[""approval"", ""USDC -> WETH (Uniswap V3 fee=500 router=0xE592427A0AEce92De3Edee1F18E0157C05861564)"", ""approval"", ""WETH -> CRV (Uniswap V3 fee=10000 router=0xE592427A0AEce92De3Edee1F18E0157C05861564)""]",
curve-3pool-gauge,USD,2022-02-01T00:00:00+00:00,14116761,0x4a5a96b90503c3033b494fe07306a6de18ce0ca3833cac7ad336993a64aa9ce0,2022-02-01T00:00:00+00:00,complete,9986.63631,9346.222729,9356.4516005248998675989765,-0.06435483994751001324010235,-641.1144746586246911038585,646.3366493517593787989553872546688,,"[""approval"", ""CRV -> USDC (Uniswap V3 fee=10000 router=0xE592427A0AEce92De3Edee1F18E0157C05861564)""]",compounding skipped; rewards retained: proceeds cannot cover the deposit and gas
curve-3pool-gauge,USD,2022-03-01T00:00:00+00:00,14297758,0x3d75edc45b9dcab8bf1196fabcecdcf22c9289d02eedfe1416731fd751eca9b3,2022-02-28T23:59:58+00:00,complete,9986.63631,9466.401272,9471.1399390158630289464864,-0.05288600609841369710535136,-520.4954559290770772078856,529.486724048758291386475480309522,,"[""approval"", ""CRV -> WETH (Uniswap V3 fee=10000 router=0xE592427A0AEce92De3Edee1F18E0157C05861564)"", ""approval"", ""WETH -> USDC (Uniswap V3 fee=500 router=0xE592427A0AEce92De3Edee1F18E0157C05861564)""]",compounding skipped; rewards retained: proceeds cannot cover the deposit and gas
curve-3pool-gauge,USD,2022-04-01T00:00:00+00:00,14497033,0xba079017e34778e071d26698d4cd9a64689487ac91218836ef5d608ec392b3ee,2022-03-31T23:59:56+00:00,complete,9986.63631,9638.014665,9710.684046371627583844020,-0.028931595362837241615598,-351.250207017747164800260,365.6886205346499774237933932547942,,"[""approval"", ""CRV -> USDC (Uniswap V3 fee=10000 router=0xE592427A0AEce92De3Edee1F18E0157C05861564)""]",
curve-3pool-gauge,BTC,2022-02-01T00:00:00+00:00,14116761,0x4a5a96b90503c3033b494fe07306a6de18ce0ca3833cac7ad336993a64aa9ce0,2022-02-01T00:00:00+00:00,complete,0.21530188,0.23539244,9069.1693194289111123780,-0.0930830680571088887622,774.0464832351697634720,844.2964411980371343747449015622832,,"[""approval"", ""CRV -> WETH (Uniswap V3 fee=10000 router=0xE592427A0AEce92De3Edee1F18E0157C05861564)"", ""approval"", ""WETH -> WBTC (Uniswap V3 fee=500 router=0xE592427A0AEce92De3Edee1F18E0157C05861564)"", ""approval"", ""USDC -> WBTC (Uniswap V3 fee=3000 router=0xE592427A0AEce92De3Edee1F18E0157C05861564)""]",compounding skipped; rewards retained: proceeds cannot cover the deposit and gas
curve-3pool-gauge,BTC,2022-03-01T00:00:00+00:00,14297758,0x3d75edc45b9dcab8bf1196fabcecdcf22c9289d02eedfe1416731fd751eca9b3,2022-02-28T23:59:58+00:00,complete,0.21530188,0.21494622,9286.3102745598316541628,-0.07136897254401683458372,-15.3655603352780510684,630.00227392107936508537976537061,,"[""approval"", ""CRV -> WETH (Uniswap V3 fee=10000 router=0xE592427A0AEce92De3Edee1F18E0157C05861564)"", ""approval"", ""WETH -> WBTC (Uniswap V3 fee=500 router=0xE592427A0AEce92De3Edee1F18E0157C05861564)"", ""approval"", ""USDC -> WBTC (Uniswap V3 fee=3000 router=0xE592427A0AEce92De3Edee1F18E0157C05861564)""]",compounding skipped; rewards retained: proceeds cannot cover the deposit and gas
curve-3pool-gauge,BTC,2022-04-01T00:00:00+00:00,14497033,0xba079017e34778e071d26698d4cd9a64689487ac91218836ef5d608ec392b3ee,2022-03-31T23:59:56+00:00,complete,0.21530188,0.20820221,9486.2952518605115879112,-0.05137047481394884120888,-323.4815125678854144024,470.9803700872212671421815706110142,,"[""approval"", ""CRV -> WETH (Uniswap V3 fee=10000 router=0xE592427A0AEce92De3Edee1F18E0157C05861564)"", ""approval"", ""WETH -> WBTC (Uniswap V3 fee=500 router=0xE592427A0AEce92De3Edee1F18E0157C05861564)"", ""approval"", ""USDC -> WBTC (Uniswap V3 fee=3000 router=0xE592427A0AEce92De3Edee1F18E0157C05861564)""]",
curve-3pool-gauge,ETH,2022-02-01T00:00:00+00:00,14116761,0x4a5a96b90503c3033b494fe07306a6de18ce0ca3833cac7ad336993a64aa9ce0,2022-02-01T00:00:00+00:00,complete,2.707209549056973607,3.39562317296746285,9113.357401845727082092726360041430,-0.088664259815427291790727363995857,1847.6017730534593232020393545714714,813.3600905645342724902765118751674,,"[""approval"", ""CRV -> WETH (Uniswap V3 fee=10000 router=0xE592427A0AEce92De3Edee1F18E0157C05861564)"", ""unwrap WETH"", ""approval"", ""USDC -> WETH (Uniswap V3 fee=500 router=0xE592427A0AEce92De3Edee1F18E0157C05861564)"", ""unwrap WETH""]",compounding skipped; rewards retained: proceeds cannot cover the deposit and gas
curve-3pool-gauge,ETH,2022-03-01T00:00:00+00:00,14297758,0x3d75edc45b9dcab8bf1196fabcecdcf22c9289d02eedfe1416731fd751eca9b3,2022-02-28T23:59:58+00:00,complete,2.707209549056973607,3.194696323727051801,9326.260884336151433537335977510058,-0.0673739115663848566462664022489942,1423.117685543491129422774771901652,615.327203848557193819859122060181,,"[""approval"", ""CRV -> WETH (Uniswap V3 fee=10000 router=0xE592427A0AEce92De3Edee1F18E0157C05861564)"", ""unwrap WETH"", ""approval"", ""USDC -> WETH (Uniswap V3 fee=500 router=0xE592427A0AEce92De3Edee1F18E0157C05861564)"", ""unwrap WETH""]",compounding skipped; rewards retained: proceeds cannot cover the deposit and gas
curve-3pool-gauge,ETH,2022-04-01T00:00:00+00:00,14497033,0xba079017e34778e071d26698d4cd9a64689487ac91218836ef5d608ec392b3ee,2022-03-31T23:59:56+00:00,complete,2.707209549056973607,2.894046031626884574,9502.0295621739724986842620298893518,-0.04979704378260275013157379701106482,613.4407543178913604208883605457519,465.2504885855032778564687113872804,,"[""approval"", ""CRV -> WETH (Uniswap V3 fee=10000 router=0xE592427A0AEce92De3Edee1F18E0157C05861564)"", ""unwrap WETH"", ""approval"", ""USDC -> WETH (Uniswap V3 fee=500 router=0xE592427A0AEce92De3Edee1F18E0157C05861564)"", ""unwrap WETH""]",
curve-3pool-gauge,CRV,2022-02-01T00:00:00+00:00,14116761,0x4a5a96b90503c3033b494fe07306a6de18ce0ca3833cac7ad336993a64aa9ce0,2022-02-01T00:00:00+00:00,complete,1868.0817199810281463,2718.430868478582305391,8958.797546040239450576339092593768588,-0.1041202453959760549423660907406231412,2802.390876726948894993733150341220188,827.6910159489341132228643066162394,,"[""approval"", ""USDC -> USDT (Uniswap V3 fee=100 router=0xE592427A0AEce92De3Edee1F18E0157C05861564)"", ""approval"", ""USDT -> CRV (Uniswap V3 fee=3000 router=0xE592427A0AEce92De3Edee1F18E0157C05861564)""]",compounding skipped; rewards retained: proceeds cannot cover the deposit and gas
curve-3pool-gauge,CRV,2022-03-01T00:00:00+00:00,14297758,0x3d75edc45b9dcab8bf1196fabcecdcf22c9289d02eedfe1416731fd751eca9b3,2022-02-28T23:59:58+00:00,complete,1868.0817199810281463,3756.772310437343313208,9058.3844242463836083654375801288626528,-0.09416155757536163916345624198711373472,4554.0384173078917612696398261275815728,630.140267842771700304839145126651,,"[""approval"", ""USDC -> WETH (Uniswap V3 fee=500 router=0xE592427A0AEce92De3Edee1F18E0157C05861564)"", ""approval"", ""WETH -> CRV (Uniswap V3 fee=10000 router=0xE592427A0AEce92De3Edee1F18E0157C05861564)""]",compounding skipped; rewards retained: proceeds cannot cover the deposit and gas
curve-3pool-gauge,CRV,2022-04-01T00:00:00+00:00,14497033,0xba079017e34778e071d26698d4cd9a64689487ac91218836ef5d608ec392b3ee,2022-03-31T23:59:56+00:00,complete,1868.0817199810281463,3528.67351689830192252,9277.53700584926893538127238132495788,-0.072246299415073106461872761867504212,4366.00376139410224696970032438410318,488.2959051309719651201588284932324,,"[""approval"", ""USDC -> WETH (Uniswap V3 fee=500 router=0xE592427A0AEce92De3Edee1F18E0157C05861564)"", ""approval"", ""WETH -> CRV (Uniswap V3 fee=10000 router=0xE592427A0AEce92De3Edee1F18E0157C05861564)""]",
curve-tricrypto2-lp,USD,2022-02-01T00:00:00+00:00,14116761,0x4a5a96b90503c3033b494fe07306a6de18ce0ca3833cac7ad336993a64aa9ce0,2022-02-01T00:00:00+00:00,complete,9986.63631,8142.153742,8151.0648333550646566392470,-0.1848935166644935343360753,-1846.5012418284599020635880,341.340400964924470903205011824186,,"[""approval"", ""USDT -> USDC (Uniswap V3 fee=100 router=0xE592427A0AEce92De3Edee1F18E0157C05861564)""]",
curve-tricrypto2-lp,USD,2022-03-01T00:00:00+00:00,14297758,0x3d75edc45b9dcab8bf1196fabcecdcf22c9289d02eedfe1416731fd751eca9b3,2022-02-28T23:59:58+00:00,complete,9986.63631,8766.045266,8770.4333505918102817351992,-0.12295666494081897182648008,-1221.2020443531298244191728,280.797818050015885763623245029962,,"[""approval"", ""USDT -> USDC (Uniswap V3 fee=100 router=0xE592427A0AEce92De3Edee1F18E0157C05861564)""]",
curve-tricrypto2-lp,USD,2022-04-01T00:00:00+00:00,14497033,0xba079017e34778e071d26698d4cd9a64689487ac91218836ef5d608ec392b3ee,2022-03-31T23:59:56+00:00,complete,9986.63631,9348.689028,9419.176931568725518595664,-0.0580823068431274481404336,-642.757321820649230048616,229.4855534792646549474205874635038,,"[""approval"", ""USDT -> USDC (Uniswap V3 fee=100 router=0xE592427A0AEce92De3Edee1F18E0157C05861564)""]",
curve-tricrypto2-lp,BTC,2022-02-01T00:00:00+00:00,14116761,0x4a5a96b90503c3033b494fe07306a6de18ce0ca3833cac7ad336993a64aa9ce0,2022-02-01T00:00:00+00:00,complete,0.21530188,0.21458131,8267.3608089319444514345,-0.17326391910680555485655,-27.7620272617968974715,197.8512178507128084337377418612466,,[],
curve-tricrypto2-lp,BTC,2022-03-01T00:00:00+00:00,14297758,0x3d75edc45b9dcab8bf1196fabcecdcf22c9289d02eedfe1416731fd751eca9b3,2022-02-28T23:59:58+00:00,complete,0.21530188,0.2052502,8867.413630793136808748,-0.1132586369206863191252,-434.2622041019728964832,167.578637535938674920273097310871,,[],
curve-tricrypto2-lp,BTC,2022-04-01T00:00:00+00:00,14497033,0xba079017e34778e071d26698d4cd9a64689487ac91218836ef5d608ec392b3ee,2022-03-31T23:59:56+00:00,complete,0.21530188,0.20723203,9442.0910432334752508216,-0.05579089567665247491784,-367.6857211949217514920,139.6705778024232087944124631218924,,[],
curve-tricrypto2-lp,ETH,2022-02-01T00:00:00+00:00,14116761,0x4a5a96b90503c3033b494fe07306a6de18ce0ca3833cac7ad336993a64aa9ce0,2022-02-01T00:00:00+00:00,complete,2.707209549056973607,3.060437837550988234,8213.7688427187801290125244875165132,-0.17862311572812198709874755124834868,948.0132139265123701218374820465546,219.4876618810410411321574204731034,,"[""unwrap WETH""]",
curve-tricrypto2-lp,ETH,2022-03-01T00:00:00+00:00,14297758,0x3d75edc45b9dcab8bf1196fabcecdcf22c9289d02eedfe1416731fd751eca9b3,2022-02-28T23:59:58+00:00,complete,2.707209549056973607,3.030254895578603641,8846.207851528305922508353910620778,-0.1153792148471694077491646089379222,943.064652735645618393792705012372,184.984407183242597980225979877883,,"[""unwrap WETH""]",
curve-tricrypto2-lp,ETH,2022-04-01T00:00:00+00:00,14497033,0xba079017e34778e071d26698d4cd9a64689487ac91218836ef5d608ec392b3ee,2022-03-31T23:59:56+00:00,complete,2.707209549056973607,2.862028470150338383,9396.9062115658134106822158032575431,-0.06030937884341865893177841967424569,508.3174037097322724188421339139432,153.8203555601959289266294257295308,,"[""unwrap WETH""]",
curve-tricrypto2-lp,CRV,2022-02-01T00:00:00+00:00,14116761,0x4a5a96b90503c3033b494fe07306a6de18ce0ca3833cac7ad336993a64aa9ce0,2022-02-01T00:00:00+00:00,complete,1868.0817199810281463,2413.211560407677067371,7952.923893023607958352782129753143228,-0.2047076106976392041647217870246856772,1796.517223710317402770176187500594828,377.0727523856895908225430877151992,,"[""approval"", ""USDT -> CRV (Uniswap V3 fee=3000 router=0xE592427A0AEce92De3Edee1F18E0157C05861564)""]",
curve-tricrypto2-lp,CRV,2022-03-01T00:00:00+00:00,14297758,0x3d75edc45b9dcab8bf1196fabcecdcf22c9289d02eedfe1416731fd751eca9b3,2022-02-28T23:59:58+00:00,complete,1868.0817199810281463,3487.186155576744031459,8408.3543387399666055685895525793860444,-0.15916456612600333944314104474206139556,3904.0083318014747584727917985781049644,317.708431474373470100255629623452,,"[""approval"", ""USDT -> CRV (Uniswap V3 fee=3000 router=0xE592427A0AEce92De3Edee1F18E0157C05861564)""]",
curve-tricrypto2-lp,CRV,2022-04-01T00:00:00+00:00,14497033,0xba079017e34778e071d26698d4cd9a64689487ac91218836ef5d608ec392b3ee,2022-03-31T23:59:56+00:00,complete,1868.0817199810281463,3440.440983414867530475,9045.557314162765662564164535141572775,-0.0954442685837234337435835464858427225,4134.024069707598974152592478200718075,300.6294102510403432411484989883202,,"[""approval"", ""USDT -> WETH (Uniswap V3 fee=500 router=0xE592427A0AEce92De3Edee1F18E0157C05861564)"", ""approval"", ""WETH -> CRV (Uniswap V3 fee=10000 router=0xE592427A0AEce92De3Edee1F18E0157C05861564)""]",
curve-tricrypto2-gauge,USD,2022-02-01T00:00:00+00:00,14116761,0x4a5a96b90503c3033b494fe07306a6de18ce0ca3833cac7ad336993a64aa9ce0,2022-02-01T00:00:00+00:00,complete,9986.63631,7736.974357,7745.4420041965124470987745,-0.22545579958034875529012255,-2252.1240709870121116040605,788.8084788532458015466080229163894,,"[""approval"", ""CRV -> USDC (Uniswap V3 fee=10000 router=0xE592427A0AEce92De3Edee1F18E0157C05861564)"", ""approval"", ""USDT -> USDC (Uniswap V3 fee=100 router=0xE592427A0AEce92De3Edee1F18E0157C05861564)""]",compounding skipped; rewards retained: proceeds cannot cover the deposit and gas
curve-tricrypto2-gauge,USD,2022-03-01T00:00:00+00:00,14297758,0x3d75edc45b9dcab8bf1196fabcecdcf22c9289d02eedfe1416731fd751eca9b3,2022-02-28T23:59:58+00:00,complete,9986.63631,8441.993296,8446.2191674827794610332352,-0.15537808325172205389667648,-1545.4162274621606451211368,656.173858977613789756184865247411,,"[""approval"", ""CRV -> WETH (Uniswap V3 fee=10000 router=0xE592427A0AEce92De3Edee1F18E0157C05861564)"", ""approval"", ""WETH -> USDC (Uniswap V3 fee=500 router=0xE592427A0AEce92De3Edee1F18E0157C05861564)"", ""approval"", ""USDT -> USDC (Uniswap V3 fee=100 router=0xE592427A0AEce92De3Edee1F18E0157C05861564)""]",compounding skipped; rewards retained: proceeds cannot cover the deposit and gas
curve-tricrypto2-gauge,USD,2022-04-01T00:00:00+00:00,14497033,0xba079017e34778e071d26698d4cd9a64689487ac91218836ef5d608ec392b3ee,2022-03-31T23:59:56+00:00,complete,9986.63631,9178.076727,9247.278235932589123155276,-0.0752721764067410876844724,-814.656017456785625489004,475.4406378292615495143088206623388,,"[""approval"", ""CRV -> USDC (Uniswap V3 fee=10000 router=0xE592427A0AEce92De3Edee1F18E0157C05861564)"", ""approval"", ""USDT -> USDC (Uniswap V3 fee=100 router=0xE592427A0AEce92De3Edee1F18E0157C05861564)""]",
curve-tricrypto2-gauge,BTC,2022-02-01T00:00:00+00:00,14116761,0x4a5a96b90503c3033b494fe07306a6de18ce0ca3833cac7ad336993a64aa9ce0,2022-02-01T00:00:00+00:00,complete,0.21530188,0.20257636,7804.8356563770106291820,-0.2195164343622989370818,-490.2871798167307197240,706.1102213940047918303304602756888,,"[""approval"", ""CRV -> WETH (Uniswap V3 fee=10000 router=0xE592427A0AEce92De3Edee1F18E0157C05861564)"", ""approval"", ""WETH -> WBTC (Uniswap V3 fee=500 router=0xE592427A0AEce92De3Edee1F18E0157C05861564)""]",compounding skipped; rewards retained: proceeds cannot cover the deposit and gas
curve-tricrypto2-gauge,BTC,2022-03-01T00:00:00+00:00,14297758,0x3d75edc45b9dcab8bf1196fabcecdcf22c9289d02eedfe1416731fd751eca9b3,2022-02-28T23:59:58+00:00,complete,0.21530188,0.19782153,8546.4731902154221384722,-0.14535268097845778615278,-755.2026446796875667590,539.978971228331867800569932142014,,"[""approval"", ""CRV -> WETH (Uniswap V3 fee=10000 router=0xE592427A0AEce92De3Edee1F18E0157C05861564)"", ""approval"", ""WETH -> WBTC (Uniswap V3 fee=500 router=0xE592427A0AEce92De3Edee1F18E0157C05861564)""]",compounding skipped; rewards retained: proceeds cannot cover the deposit and gas
curve-tricrypto2-gauge,BTC,2022-04-01T00:00:00+00:00,14497033,0xba079017e34778e071d26698d4cd9a64689487ac91218836ef5d608ec392b3ee,2022-03-31T23:59:56+00:00,complete,0.21530188,0.20300794,9249.6292777679143021968,-0.07503707222320856978032,-560.1474866604827001168,408.9381602758168022889211640581926,,"[""approval"", ""CRV -> WETH (Uniswap V3 fee=10000 router=0xE592427A0AEce92De3Edee1F18E0157C05861564)"", ""approval"", ""WETH -> WBTC (Uniswap V3 fee=500 router=0xE592427A0AEce92De3Edee1F18E0157C05861564)""]",
curve-tricrypto2-gauge,ETH,2022-02-01T00:00:00+00:00,14116761,0x4a5a96b90503c3033b494fe07306a6de18ce0ca3833cac7ad336993a64aa9ce0,2022-02-01T00:00:00+00:00,complete,2.707209549056973607,2.906642868686328325,7801.0055746896831737191463060573350,-0.2198994425310316826280853693942665,535.2499458974154148284593005873764,678.293875382460640256984728958154,,"[""approval"", ""CRV -> WETH (Uniswap V3 fee=10000 router=0xE592427A0AEce92De3Edee1F18E0157C05861564)"", ""unwrap WETH"", ""unwrap WETH""]",compounding skipped; rewards retained: proceeds cannot cover the deposit and gas
